Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.2,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.4,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.2,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.6,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED, (S),
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.6,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.67,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.96,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.7,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.87,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.32,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.77,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.77,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.5,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.21,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.65,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,40.2,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,29.8,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,33,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,34.3,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,28.7,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.67,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,0,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.83,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.8,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,231,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,177,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,266,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.4,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.18,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.267,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17.4,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.3,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17.1,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,33.7,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,12.1,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.9,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.5,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,35.6,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,26.3,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.35,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.39,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.16,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.44,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.47,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.24,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.65,
SURVEY,2023,MAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.6,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.56,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.41,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.74,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,42.3,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,25.2,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38.3,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38.8,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,35.2,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.54,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.86,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.5,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,249,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,179,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,278,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,34.1,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.31,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.277,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.3,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.4,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,37.6,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.6,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,24.9,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,30.9,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.07,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.24,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.3,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.32,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.67,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.29,
SURVEY,2023,MAY,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.15,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.72,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.18,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.03,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,41.5,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,25.6,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,37.7,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38.3,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.66,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,227,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.677,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.2,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,198,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,174,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,209,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,39.6,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.92,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.294,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.6,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.5,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.3,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.6,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,9.05,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.6,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,30,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.4,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.52,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.86,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.58,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.9,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.27,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.1,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.12,
SURVEY,2023,NOV,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.62,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.16,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.79,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.65,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,42.2,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.7,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.2,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.2,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.7,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.93,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,233,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.762,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13,
SURVEY,2023,OCT,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,205,
